Account Length,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn
116,yes,yes,29,162.3,91,279.3,79,192.7,131,11.7,2,3.16,3,True
105,yes,no,0,150,106,293.8,123,250.7,65,10.3,7,2.78,3,False
80,no,no,0,197.5,114,206.9,119,163.6,109,11.3,4,3.05,1,False
157,no,no,0,240.2,67,153,98,249,72,10.2,6,2.75,2,False
67,no,yes,30,186.2,117,286.7,76,164.3,113,12.9,3,3.48,2,False
141,no,yes,39,116.9,127,276.5,88,289.9,125,12.3,2,3.32,0,False
79,no,yes,17,236.7,95,263.5,56,259.6,107,12,4,3.24,1,False
76,no,no,0,173.2,93,131.2,80,170.9,104,5.4,3,1.46,0,False
111,no,no,0,152.2,114,137.2,102,185.9,97,9.8,3,2.65,0,False
94,no,no,0,181.3,135,182.4,108,180.6,103,6.7,2,1.81,0,False
143,no,no,0,167.8,72,211,99,153.5,109,10.5,6,2.84,4,True
109,no,no,0,175.4,125,250.7,87,289.3,74,9.8,9,2.65,1,False
138,no,no,0,87.6,112,266.9,107,214.6,104,9.8,10,2.65,2,False
73,no,no,0,203.3,45,141.9,87,200.7,71,8.5,6,2.3,0,False
21,no,no,0,92.6,95,161.9,70,285,78,11.3,3,3.05,5,True
148,no,yes,21,262.9,135,149.5,96,140.5,109,8.1,4,2.19,1,False
103,no,no,0,160.8,91,155.8,82,254.3,103,8.5,3,2.3,1,False
143,no,yes,22,141.8,116,167.3,99,178.1,130,7.8,3,2.11,1,False
79,no,yes,32,50.6,62,201.4,87,146.8,121,4.2,4,1.13,2,False
89,no,no,0,134.9,59,156,152,197.5,112,10.2,5,2.75,1,False
120,no,no,0,252.1,110,226.1,103,155.6,83,13.8,3,3.73,1,False
121,no,yes,41,215.5,95,241.8,92,147,108,9.6,3,2.59,1,False
101,no,no,0,124.8,66,257.2,85,193.2,115,13.4,4,3.62,0,False
115,no,no,0,178.7,114,271,96,245.9,94,16.4,5,4.43,2,False
168,no,no,0,183.2,131,179.2,73,292.8,100,9.9,5,2.67,2,False
90,no,no,0,167.5,96,139.1,104,138.4,87,13,1,3.51,1,False
70,no,no,0,147.1,105,200,135,234.9,65,12.5,9,3.38,3,False
138,no,no,0,230.1,107,212,120,174.9,119,13.2,4,3.56,1,False
43,no,no,0,135.8,125,163.2,88,229.8,106,12.6,3,3.4,0,False
117,no,yes,20,205.7,98,136.1,107,159.4,147,8.7,3,2.35,2,False
108,no,no,0,73.8,105,143.4,114,170.2,98,10.9,3,2.94,2,False
118,no,no,0,189.3,119,233.5,112,270.9,104,10,1,2.7,2,False
169,no,no,0,147.2,115,161.9,123,142.1,103,7.2,6,1.94,3,False
62,no,yes,42,137.3,95,184.2,94,231.4,70,10.2,3,2.75,0,False
86,no,no,0,70.7,125,211,113,174.6,107,0,0,0,2,False
44,no,no,0,204.6,117,205.2,94,164.6,84,10.7,5,2.89,0,False
111,no,no,0,123.1,88,213.9,84,184.9,88,12,2,3.24,5,True
127,no,yes,19,129.7,115,160.8,101,265,63,12.2,3,3.29,2,False
151,yes,no,0,198.7,70,209.5,106,281.9,126,12.4,4,3.35,0,False
53,no,no,0,145.1,116,233.7,82,208.7,95,7.9,5,2.13,2,False
15,no,no,0,135.2,101,152.5,79,224.8,83,8.4,5,2.27,2,False
123,no,yes,28,124.7,105,250.4,78,216.4,128,7.8,8,2.11,1,False
137,no,no,0,215.9,76,145.4,118,186.9,129,12.1,4,3.27,1,False
106,no,no,0,119.2,142,228.4,139,197.9,61,8.4,9,2.27,2,False
88,no,no,0,144.3,116,156.4,74,214.7,90,7.8,10,2.11,3,False
106,no,no,0,235.2,121,220.6,87,236.3,91,11.8,4,3.19,1,False
95,no,no,0,174,57,281.1,118,197.2,94,9.7,2,2.62,0,False
57,yes,no,0,115,65,122.3,96,245,75,6.4,1,1.73,0,True
184,no,no,0,151.7,93,178.5,77,229.1,111,13.1,8,3.54,2,False
109,no,no,0,153.1,102,234.1,77,329.2,74,9.9,9,2.67,3,False
127,no,no,0,218.6,93,149.9,130,204.6,131,9.2,5,2.48,2,False
82,no,no,0,265.2,122,178.7,102,174.7,90,10.7,9,2.89,2,False
180,no,no,0,143.3,134,180.5,113,184.2,87,10.1,4,2.73,1,False
174,no,no,0,190.3,98,252.7,70,220.6,97,7.2,9,1.94,2,False
92,no,no,0,184.7,60,262,73,239.5,120,12.3,6,3.32,2,True
81,no,no,0,115.3,99,224.7,117,152.5,98,18,2,4.86,1,False
125,no,no,0,113,108,169.2,107,156.6,61,9.2,5,2.48,2,True
119,no,no,0,294.2,100,232.5,53,195,64,9,1,2.43,0,True
122,no,no,0,215.6,86,167.8,59,207,67,6.4,8,1.73,3,False
34,no,no,0,128.8,80,208.7,93,202.1,103,14,7,3.78,1,False
138,yes,yes,28,211.2,117,312.5,98,178,118,10.7,2,2.89,3,True
90,no,yes,24,71.2,82,181.6,103,186.9,111,12.9,1,3.48,1,False
73,no,no,0,94.9,121,253.2,83,175.1,86,14.2,2,3.83,2,False
19,no,no,0,259.4,116,269.7,109,175.3,130,9.5,3,2.57,1,True
120,no,yes,28,215.8,123,285.2,76,192.1,78,6.9,3,1.86,1,False
160,no,no,0,97.5,113,268.1,69,255.3,62,13.2,4,3.56,3,False
141,no,no,0,146.5,121,169.9,125,238.8,112,8.2,5,2.21,0,False
90,no,no,0,157.9,72,234,93,210,86,12.2,5,3.29,2,False
72,no,no,0,139.9,117,223.6,96,240.8,93,12.7,4,3.43,2,False
117,no,yes,21,153.2,112,263.3,110,135,85,11.9,7,3.21,1,False
79,yes,no,0,103.5,134,319.3,111,239.9,124,8.4,4,2.27,2,False
87,no,no,0,185.8,119,192.3,83,200,96,6.6,4,1.78,1,False
102,no,no,0,129.5,56,354.2,118,145.5,93,10.9,3,2.94,1,False
49,no,no,0,236.6,91,220.9,146,146.8,114,8.9,2,2.4,1,False
67,no,no,0,260.4,107,208.2,104,207.9,115,10,2,2.7,6,False
107,no,no,0,167.3,100,163.9,79,185.9,100,6.7,5,1.81,2,False
190,no,no,0,182.2,101,212.3,95,233,123,9.3,4,2.51,2,False
118,no,no,0,113,80,150.1,87,204.3,115,10.8,4,2.92,2,False
120,no,no,0,185.7,133,235.1,149,256.4,78,16.9,6,4.56,0,False
94,no,no,0,136.2,114,165.1,118,137.9,71,9.6,5,2.59,0,False
115,no,yes,29,222.6,81,190.3,109,201.2,87,11.5,2,3.11,1,False
61,no,no,0,197.3,67,264.5,106,210.5,116,9,6,2.43,1,False
143,no,yes,33,141.4,130,186.4,114,210,111,7.7,6,2.08,1,False
110,no,no,0,208,69,95.1,94,178.5,129,8,11,2.16,1,False
104,no,no,0,118.5,92,177.8,109,255.7,98,12.1,4,3.27,1,False
16,no,no,0,153.2,65,229.7,90,148.2,94,10.7,8,2.89,1,False
183,no,no,0,108.3,87,183.6,116,176.6,109,13.5,2,3.65,0,False
147,no,no,0,168.6,92,187.7,107,216.5,95,14.4,8,3.89,2,False
58,no,no,0,247.2,116,303.7,103,105.4,94,9.3,2,2.51,2,True
102,yes,no,0,224.2,81,243.3,90,147.8,66,12,8,3.24,3,False
123,no,no,0,166.9,98,221.8,77,243.9,114,12.8,4,3.46,3,False
64,no,yes,43,118.4,100,144.1,108,158.1,91,8.5,6,2.3,1,False
103,no,no,0,190.9,62,226.6,53,230.1,96,7.8,3,2.11,2,False
152,no,no,0,317.8,60,152.9,100,123.4,63,10.4,7,2.81,1,True
124,no,no,0,312,112,180,109,168.6,94,12.8,4,3.46,1,True
97,no,no,0,146,121,203,141,151.8,120,13.3,2,3.59,1,False
131,no,no,0,131.6,95,179.3,109,251.2,129,15.5,3,4.19,1,True
57,no,yes,33,193.4,105,231.6,79,226.2,90,11.1,11,3,2,False
157,no,no,0,185.1,92,213,85,196.1,85,8.5,5,2.3,2,False
194,no,no,0,193.3,106,169,150,225.2,122,11.8,4,3.19,0,False
66,no,no,0,146.4,107,196.5,99,230.1,106,7.8,2,2.11,1,False
155,no,no,0,71.2,90,304.4,119,183.3,103,8.6,4,2.32,0,False
123,no,no,0,123.2,104,190,117,170.3,95,12.9,5,3.48,4,True
116,no,no,0,205,90,140.9,114,272.6,96,7.5,4,2.03,2,False
63,no,no,0,128.7,78,240.8,133,237.7,121,12.8,6,3.46,1,False
64,no,no,0,216.9,78,211,115,179.8,116,11.4,5,3.08,3,False
96,no,no,0,150,122,218.5,116,212.4,89,9.8,1,2.65,3,False
53,no,no,0,164.1,106,206,56,194.7,124,11.4,2,3.08,1,False
105,no,no,0,212,113,226.6,128,193.6,114,8.9,7,2.4,3,False
53,no,yes,37,167.3,99,194.7,99,236.7,112,12,9,3.24,2,False
101,no,no,0,154.4,130,217.2,101,185.4,52,13.9,4,3.75,1,False
129,no,yes,30,177.3,95,211.8,102,240.2,108,9.3,7,2.51,3,False
122,no,no,0,231.2,141,267.8,136,240.3,100,8.8,5,2.38,1,True
163,no,no,0,202.9,100,178.6,46,203.8,116,12.8,3,3.46,5,False
93,no,no,0,149.6,120,200.7,85,181.2,107,14.3,9,3.86,0,False
115,yes,no,0,345.3,81,203.4,106,217.5,107,11.8,8,3.19,1,True
25,no,no,0,264.9,80,281.2,66,166.1,80,8.4,4,2.27,1,True
73,no,no,0,122,92,138.3,114,224.2,128,5.8,5,1.57,1,False
120,no,no,0,177.2,88,270.4,99,231.5,90,14,2,3.78,2,False
196,no,no,0,133.1,80,206.5,120,221.6,96,10.3,8,2.78,1,False
97,no,no,0,225.1,90,279.5,127,233.8,103,8.8,4,2.38,0,True
148,no,no,0,208.4,120,174.4,99,310.7,105,11.2,4,3.02,1,False
85,no,yes,30,173.1,107,247.2,101,158.7,104,11.5,5,3.11,1,False
86,yes,no,0,162.4,131,167,102,128.9,118,11.4,2,3.08,2,True
78,no,yes,13,281.2,93,178.2,101,244.2,129,6.4,5,1.73,2,False
106,no,no,0,208.3,89,169.4,67,102,90,15.9,4,4.29,3,False
147,no,yes,38,243.4,126,273.8,109,282.9,91,14.1,8,3.81,2,False
145,no,no,0,224.2,89,314.9,121,182.9,121,16.1,3,4.35,1,True
91,no,no,0,189.3,100,239.3,107,89.7,89,9.9,3,2.67,3,False
81,no,yes,46,168.3,124,270.9,103,222.5,98,6.7,2,1.81,4,False
116,no,yes,24,232.9,90,152.1,94,344.3,82,10.7,6,2.89,1,False
69,no,yes,37,155,98,142.4,105,143.7,117,5.9,4,1.59,1,False
135,no,no,0,154.4,130,203.8,90,158.7,59,11.8,3,3.19,0,False
73,no,no,0,234.7,102,195.7,110,253.4,71,8.4,8,2.27,2,False
48,no,no,0,240,88,141,117,128.9,137,7.1,9,1.92,1,False
125,yes,no,0,298.4,78,270.5,142,107.3,84,12.2,2,3.29,0,True
100,no,no,0,166,102,236.1,97,134.3,93,10.9,4,2.94,1,False
165,no,yes,33,111.6,140,213.3,111,267.6,115,16,3,4.32,0,False
64,no,no,0,174.5,98,180.2,103,179,89,10.7,2,2.89,2,False
116,yes,yes,27,175.5,137,210.6,60,294.8,121,6.9,5,1.86,1,False
147,yes,yes,35,157.5,109,189.6,67,227,76,11.1,2,3,3,True
115,no,no,0,206.2,113,176.4,102,297.1,119,11,7,2.97,1,False
84,no,yes,35,207.5,138,201,116,164.5,107,7.5,16,2.03,4,False
86,no,yes,16,144.8,105,206.2,111,255.4,117,11.6,2,3.13,4,False
134,no,no,0,258.8,85,129.5,114,193.6,106,10.9,7,2.94,2,False
105,no,no,0,226.9,106,182.2,77,203.9,107,11.6,2,3.13,0,True
88,no,no,0,152.9,119,171.2,107,257,106,12,5,3.24,2,False
90,no,yes,27,156.7,51,236.5,118,123.2,111,12.6,6,3.4,2,False
86,no,no,0,150.8,85,295.9,88,247.2,104,12.5,1,3.38,1,False
37,no,no,0,221,126,204.5,110,118,98,6.8,3,1.84,4,False
141,no,yes,32,322.4,92,283.2,107,209.5,111,6.7,3,1.81,1,True
148,no,no,0,153.6,148,262.1,87,225.5,99,9.8,3,2.65,2,False
163,no,yes,22,215.1,91,138.9,102,146.2,109,12.4,2,3.35,2,False
89,no,yes,35,174.4,108,196.7,100,127.4,74,11.8,3,3.19,1,False
63,no,no,0,180.5,126,230,98,232.5,73,10.6,3,2.86,0,False
102,no,no,0,123.1,106,182,102,244.6,75,12.6,7,3.4,2,False
76,no,no,0,165.7,94,257.4,80,170.8,114,10,4,2.7,1,False
104,no,no,0,200.2,92,118.7,87,236.6,65,6,6,1.62,2,False
109,no,no,0,154.8,82,287.7,109,208.4,80,5.9,9,1.59,3,False
105,no,no,0,125.4,116,261.5,95,241.6,104,11.4,9,3.08,2,False
63,no,yes,33,184.2,111,312.6,89,264,55,12.2,4,3.29,1,False
105,no,yes,24,274.7,99,193.5,118,299.6,109,10.8,3,2.92,3,False
68,yes,yes,39,142,140,241.6,89,302,72,11.3,5,3.05,1,False
63,yes,yes,21,151.5,99,147.8,89,210.4,114,10,4,2.7,1,False
74,no,no,0,124.8,114,133,121,160.3,85,10.6,7,2.86,3,False
76,no,no,0,179.2,85,222.9,66,188.2,113,12.4,2,3.35,0,False
91,yes,no,0,246.4,110,182,98,157.6,106,12.1,2,3.27,2,True
101,no,no,0,232.7,114,186.4,123,153.3,122,11.5,6,3.11,5,False
116,no,no,0,288,120,255.8,90,233.4,99,13.4,4,3.62,0,True
131,no,yes,23,170.8,145,236.7,93,294.5,100,12.7,1,3.43,1,False
84,no,no,0,216.1,114,197.5,107,217.8,104,9.8,3,2.65,1,False
104,no,no,0,138.7,100,215.4,58,164.3,98,4.9,4,1.32,2,False
108,no,no,0,210.7,112,238.7,73,253.6,90,9.2,5,2.48,3,False
111,no,no,0,181.8,117,158.1,91,266.2,123,9.7,9,2.62,0,False
155,no,yes,30,61.6,103,255.1,110,225.9,96,12.4,5,3.35,1,False
66,no,no,0,207.7,85,196.7,112,261.7,83,6.8,3,1.84,1,False
64,no,no,0,219.2,73,167,65,161.4,119,10,5,2.7,1,False
69,no,no,0,227,122,258.7,111,169.7,87,8.9,1,2.4,2,False
116,no,no,0,245.9,73,240.1,87,158.7,89,8.9,5,2.4,3,False
101,no,no,0,257.3,84,184.8,115,108.9,109,13.5,7,3.65,0,False
15,no,no,0,121.1,130,216,86,235.1,33,16.1,5,4.35,2,False
88,no,no,0,301.5,136,257.7,72,132.9,118,13.4,2,3.62,4,True
197,no,no,0,233.9,96,218.9,111,182.9,109,9.5,3,2.57,0,False
50,yes,no,0,99.6,108,308.7,102,161.2,62,13.7,6,3.7,2,True
172,no,no,0,169.8,123,183.1,94,395,72,12.7,7,3.43,2,False
188,yes,yes,26,198.8,115,166.6,67,198.5,118,14.4,3,3.89,1,True
85,yes,no,0,116.2,86,229.7,127,204.2,109,10.1,3,2.73,3,False
103,yes,no,0,255.9,128,140.9,92,308.9,130,12.1,2,3.27,1,True
136,no,yes,27,187.7,84,221,147,145.7,110,10,4,2.7,3,False
155,no,yes,21,195.9,91,213.9,84,88.2,111,8.6,4,2.32,0,False
145,no,no,0,129.4,97,185.4,101,204.7,106,1.1,2,0.3,2,False
116,no,yes,12,221,108,151,118,179,80,9,6,2.43,2,False
152,no,no,0,140.5,92,186.8,96,227,89,9.5,5,2.57,2,False
65,yes,no,0,277.9,123,155.8,112,256.9,71,9.2,10,2.48,0,True
180,no,no,0,224.9,105,250,101,216.1,73,6.7,5,1.81,3,True
67,no,no,0,109.1,117,217.4,124,188.4,141,12.8,6,3.46,0,False
60,no,no,0,207.8,109,123.5,112,291.6,115,5.7,9,1.54,0,False
138,no,no,0,205.9,96,257.1,94,209,63,12.1,8,3.27,0,False
44,no,no,0,308.6,139,150.8,94,198.7,66,7.3,3,1.97,4,True
25,no,no,0,242.6,69,209,117,219.7,82,14.4,6,3.89,2,False
145,no,no,0,229.6,82,138.1,103,250.8,109,3.3,3,0.89,1,False
122,no,yes,28,166,62,233.9,88,170.1,84,7.7,3,2.08,2,False
121,no,no,0,144.8,126,200.6,82,208.8,81,13.3,9,3.59,0,True
55,yes,no,0,106.1,77,123.5,100,96.4,92,12.9,3,3.48,0,False
77,no,no,0,221.8,84,166,125,210.2,72,13.2,4,3.56,1,False
12,no,no,0,204.6,98,212.5,90,182.1,95,9.8,7,2.65,2,False
64,no,no,0,213.5,93,166.6,114,122,78,14.1,3,3.81,3,False
92,no,yes,44,152,95,274.9,73,162.4,121,10,1,2.7,2,False
125,yes,yes,29,260.8,81,163.7,112,271.7,117,17,6,4.59,1,True
160,no,no,0,166.4,117,317,129,160.4,121,10,2,2.7,1,False
79,no,no,0,177.9,83,167.3,84,223.7,142,15.2,8,4.1,0,False
36,no,no,0,235.1,97,196.8,104,259.7,110,7,7,1.89,3,False
102,no,no,0,186.8,92,173.7,123,250.9,131,9.7,4,2.62,2,False
138,yes,no,0,268.4,81,174.4,115,193.5,96,11.6,4,3.13,1,False
164,no,no,0,192.1,95,249.8,94,132.6,100,7.3,3,1.97,3,False
125,no,no,0,240.7,82,269.4,85,187.1,74,10.1,3,2.73,0,True
72,no,no,0,179.9,113,149.8,112,168.2,79,9.8,7,2.65,2,False
74,no,no,0,314.1,86,222.4,99,259,121,12.3,5,3.32,3,True
134,no,yes,41,162,82,324.7,77,160.1,112,11.9,5,3.21,0,False
145,no,no,0,175.8,89,274.3,119,226.6,69,12.4,4,3.35,1,False
136,no,no,0,109.4,91,207.5,111,135,107,11.6,5,3.13,0,False
209,no,no,0,255.1,124,230.6,110,218,69,8.5,5,2.3,3,True
66,yes,no,0,208.7,84,173.3,88,264.7,107,8.3,3,2.24,3,False
152,no,yes,20,214.6,108,96.6,82,170.7,145,7.9,5,2.13,1,False
162,no,no,0,49.2,121,143.9,136,203,97,12.1,13,3.27,1,False
72,no,no,0,141.3,133,134.9,96,227.5,97,11.2,3,3.02,2,False
101,no,no,0,253.2,89,237.9,114,154.3,85,9.7,7,2.62,4,False
125,no,no,0,206,128,198.1,71,135.9,116,13.2,3,3.56,0,False
46,no,no,0,40.4,105,172.4,83,145.1,89,9,2,2.43,2,False
132,no,no,0,291.2,104,234.2,132,191.7,87,8.9,3,2.4,1,True
193,no,yes,31,71.2,58,124.7,105,155.5,108,11.7,3,3.16,0,False
63,no,no,0,261.8,69,245,135,202.1,94,14.7,4,3.97,0,True
124,no,no,0,191.3,134,261.5,113,182.3,111,10,3,2.7,1,False
144,no,no,0,133.3,101,255.5,127,228.6,68,11.6,2,3.13,0,False
116,no,yes,24,183.6,138,203.8,90,166.9,89,6,3,1.62,2,False
189,no,yes,30,155.2,116,195.5,50,170.1,108,15.4,6,4.16,1,False
97,no,yes,28,283.1,93,185.4,98,312.8,78,6.1,8,1.65,1,False
137,no,yes,50,186.5,94,178,106,215.6,100,12.1,4,3.27,2,False
142,no,yes,38,163.3,104,136,114,249.1,127,4.3,6,1.16,0,False
84,no,no,0,203.4,125,182.9,88,213.7,121,13.8,2,3.73,1,False
119,no,yes,19,178.1,110,212.8,100,226.3,123,10,6,2.7,1,False
158,no,no,0,195.9,103,89.1,95,302.2,82,10.3,3,2.78,1,False
50,no,no,0,295.3,127,127.4,100,166.8,105,9.6,6,2.59,1,False
98,no,no,0,136.1,82,156.3,118,158.8,83,10.1,5,2.73,2,False
101,no,yes,24,114.1,95,161.5,86,176.3,90,13,9,3.51,2,False
182,no,no,0,279.1,124,180.5,108,217.5,104,9.5,11,2.57,2,True
51,no,no,0,169.3,111,139.5,69,197,87,12,3,3.24,0,False
117,no,no,0,214.4,94,138,149,148.7,102,9.9,1,2.67,2,False
92,yes,no,0,255.8,125,142.7,111,181.2,101,11.7,3,3.16,0,False
86,no,no,0,148.2,71,285.1,91,166.4,155,6.2,3,1.67,2,False
122,no,no,0,119.3,93,223.9,103,211.9,122,8.7,4,2.35,2,False
156,no,yes,27,192.3,137,199.9,115,244.2,112,14.8,8,4,1,False
127,no,no,0,245.2,91,217.2,92,243.1,128,13.9,6,3.75,0,True
130,yes,no,0,216.2,106,363.7,86,126.7,123,16.9,2,4.56,5,True
158,no,no,0,172.4,114,256.6,69,235.3,104,0,0,0,2,False
145,yes,yes,30,175.3,107,153.3,116,233.6,85,11.1,3,3,1,False
90,yes,yes,26,169,104,188.8,104,213.3,76,13.3,3,3.59,0,True
127,no,yes,27,2.6,113,254,102,242.7,156,9.2,5,2.48,3,False
109,no,no,0,184.1,143,211.7,105,243,116,9.9,2,2.67,1,False
88,no,no,0,181.9,90,151.5,87,143,100,7.5,3,2.03,1,False
101,no,yes,9,160.1,116,210,121,139.1,65,10.8,9,2.92,0,False
171,no,no,0,189.8,122,173.7,85,257.1,84,10.3,1,2.78,0,False
21,no,no,0,223.2,142,216.5,114,214.7,111,12.4,2,3.35,1,False
145,no,yes,31,216,94,225.1,123,234.7,109,10.7,1,2.89,2,False
90,no,no,0,198.5,124,266.6,100,243.3,80,8,7,2.16,2,False
33,no,no,0,159.5,115,195.4,118,102.4,86,7.1,7,1.92,1,False
61,no,yes,40,105,78,180.6,100,174.1,115,10.2,2,2.75,2,True
107,no,no,0,204.5,108,162.4,110,155,102,13.4,1,3.62,3,False
147,no,no,0,274,92,231.8,82,283.6,83,6.2,1,1.67,0,True
117,no,no,0,158.7,84,181.7,91,177.3,67,7.7,10,2.08,2,False
95,no,no,0,229.9,116,202.4,110,171.4,105,14.2,6,3.83,1,False
186,no,no,0,137.8,97,187.7,118,146.4,85,8.7,6,2.35,1,False
128,no,no,0,179.4,94,270.4,92,191,88,7.9,4,2.13,0,False
55,no,yes,39,139.3,101,178.3,117,246.5,104,8.1,1,2.19,3,False
134,no,no,0,7.8,86,171.4,100,186.5,80,12.9,2,3.48,2,False
96,no,yes,23,183.1,88,147.4,89,350.2,108,11.3,7,3.05,1,False
107,no,no,0,206.9,79,262.4,117,149.3,69,10.7,3,2.89,0,False
123,no,no,0,140,106,153.7,101,50.1,87,12.5,1,3.38,2,False
35,no,no,0,179.2,59,283.3,101,285.4,83,5.8,7,1.57,2,False
74,no,no,0,177.4,136,240.3,104,237.3,133,12,3,3.24,0,False
130,no,no,0,115.6,129,167.8,104,141.8,124,12.6,9,3.4,1,False
137,yes,no,0,237.3,103,176.7,84,263.4,81,14.2,4,3.83,0,True
88,no,no,0,181.5,116,187,119,220.3,96,10.5,7,2.84,1,False
80,no,no,0,51.5,90,164,98,169.4,80,9.5,4,2.57,3,False
116,no,yes,19,155.7,104,185.4,118,192.7,116,8.2,2,2.21,3,False
123,no,yes,23,245,88,265,105,239.7,108,14.9,3,4.02,2,False
120,no,no,0,131.7,99,163.1,109,201.1,116,10.7,3,2.89,1,False
146,yes,no,0,111.1,126,313.4,95,215.7,82,10.5,6,2.84,1,False
106,no,yes,9,88.5,100,324.8,109,79.9,86,8.2,4,2.21,3,False
121,no,yes,44,116,85,150.1,120,246.8,98,12,2,3.24,1,False
137,no,no,0,155.5,81,133.1,94,253.1,77,9.1,2,2.46,1,False
84,no,yes,30,106.5,65,225.7,108,188.6,61,5.7,3,1.54,2,False
67,no,yes,31,175.2,68,199.2,73,219.8,99,13.2,6,3.56,1,False
161,no,no,0,154.7,84,177.8,125,172.9,90,5.9,2,1.59,4,True
134,no,yes,34,247.2,105,225.5,133,186.3,76,6.1,5,1.65,2,True
62,yes,yes,32,218.4,93,236.7,132,192.2,137,13.2,3,3.56,0,True
120,no,yes,24,227.5,81,234.9,71,166.4,128,9,13,2.43,1,False
130,no,yes,30,185,117,249.5,141,157.8,103,7.4,7,2,0,False
20,no,no,0,186.8,89,253.4,51,273.1,105,12.3,6,3.32,2,False
68,no,no,0,158.8,119,211.8,105,198.1,101,10.3,3,2.78,1,False
112,no,no,0,208.7,150,212.8,104,178.1,98,8.5,4,2.3,0,False
77,no,no,0,185.9,95,212,98,282.3,81,11.3,4,3.05,3,False
109,no,no,0,222.5,74,169.7,75,264.3,94,9,3,2.43,2,False
108,no,no,0,201.1,101,170.7,86,237.4,113,11.6,3,3.13,3,False
79,no,yes,17,167.9,114,243.7,93,211.9,114,9.1,2,2.46,1,False
119,no,no,0,239.1,88,243.5,79,230.9,92,10.9,3,2.94,3,True
38,no,no,0,175.7,109,211.8,97,137.9,109,9.2,3,2.48,5,True
109,no,yes,29,111.2,90,263.5,98,224.7,128,9,6,2.43,6,True
78,no,no,0,87.7,74,214.8,58,201.3,147,10.8,6,2.92,1,False
134,no,no,0,244.1,99,246.9,111,200,133,7.2,2,1.94,0,False
47,no,yes,27,165,89,127.3,118,284.4,95,7.7,4,2.08,2,False
59,no,yes,27,127.4,110,103.3,99,164.2,73,9.1,3,2.46,0,False
151,no,no,0,194.8,106,292.7,103,224.6,82,5.5,3,1.49,0,False
129,no,no,0,54.7,131,256.1,105,176.6,135,11.1,4,3,1,False
107,no,yes,27,283.4,104,224.1,152,241.3,63,14.4,7,3.89,2,False
137,yes,no,0,258,112,246.5,117,173.2,100,10.9,3,2.94,0,True
76,no,no,0,90.5,142,211.7,75,194.9,76,9.3,2,2.51,1,False
24,no,no,0,235.6,132,115.9,129,185.4,136,16.2,2,4.37,0,False
169,no,no,0,142.5,82,231.4,110,131.2,67,10,4,2.7,2,False
30,no,no,0,54,68,179.3,96,247.2,101,10.2,8,2.75,1,False
70,no,no,0,214.8,87,131,114,216.9,104,9.4,3,2.54,3,False
52,yes,no,0,251.4,118,196.6,80,192,53,11,2,2.97,0,True
3,no,no,0,139,99,250.7,108,286.2,87,6.1,3,1.65,4,False
38,no,no,0,117.3,114,208.7,105,203.4,98,14.4,2,3.89,2,False
104,no,no,0,264,108,132.2,75,177.7,91,10.6,8,2.86,3,False
27,no,no,0,82.6,105,204,99,224.2,122,9.1,4,2.46,1,False
166,yes,yes,28,175.8,126,253.6,76,128.5,72,11.4,5,3.08,1,False
13,no,no,0,220.4,100,211.2,79,259.3,112,13.6,8,3.67,2,False
52,no,no,0,217,104,152.3,83,134.3,109,11.8,4,3.19,2,False
114,no,yes,25,129,77,290,110,177.1,110,11.6,5,3.13,1,False
156,no,no,0,150.5,106,152.9,112,215.9,86,3.5,3,0.95,1,False
90,no,yes,42,193.3,66,263.3,85,214.4,97,11.1,4,3,0,False
62,no,no,0,189.5,122,103.8,95,180.6,106,10.8,5,2.92,2,False
82,no,yes,33,137.8,95,235.5,128,268.1,70,11,6,2.97,2,False
52,no,no,0,129.3,80,142.7,101,258.3,89,12.3,4,3.32,3,False
146,no,no,0,115.6,77,213.6,100,218.4,72,10.7,6,2.89,1,False
120,no,yes,23,221.9,114,254.7,84,250.5,117,7.2,5,1.94,2,False
130,no,no,0,263.7,113,186.5,103,195.3,99,18.3,6,4.94,1,True
90,no,no,0,61.3,91,194.4,94,143.1,80,11.4,9,3.08,1,False
147,yes,no,0,183.8,113,164.7,110,111,87,10.1,4,2.73,1,False
159,no,no,0,167.4,68,143.8,74,140.1,111,10.3,3,2.78,0,True
74,no,yes,27,154.1,122,195.3,150,276.7,86,13.2,2,3.56,4,False
130,no,no,0,252,101,170.2,105,209.2,64,5.7,5,1.54,0,False
155,yes,no,0,163.1,94,291.7,108,96.4,111,11.2,3,3.02,0,False
87,no,no,0,198.3,80,187,89,133.5,96,16.6,4,4.48,2,False
81,no,no,0,324.7,48,236.4,82,187.6,78,13.1,5,3.54,0,True
99,no,no,0,128.3,78,215.3,120,143.7,140,14.3,9,3.86,2,False
131,no,no,0,187.9,110,200.5,101,202.6,125,10.2,11,2.75,2,False
89,no,no,0,129.2,71,214.1,68,214.9,100,10.3,4,2.78,5,True
123,yes,no,0,125.5,106,128.9,96,251.9,129,6.3,6,1.7,4,True
130,no,yes,26,257.2,108,224.3,122,204,118,12.6,4,3.4,1,False
99,no,no,0,124.6,90,146.4,70,169.4,95,10.5,6,2.84,1,False
36,no,no,0,175.1,144,216.9,69,243.7,146,9.9,3,2.67,1,False
